id,population,indust_part,preschool_facilities,school_facilities,hospital_beds_raion,healthcare_facilities,university_num,sport_objects_facilities,additional_education_facilities,culture_objects_facilities,shopping_centers_facilities,office_num,green_part,prom_part,cafe_count,church_facilities,mosque,leisure_facilities
91673,102828,0.006076152,4,6,645.0,6,0,16,3,0,6,0,6.52,0.0,6,0,0,0
23630,130396,0.002211665,5,6,,1,0,3,2,0,5,3,12.61,0.0,8,1,0,0
94816,51455,0.060753049,2,2,520.0,0,0,3,0,0,7,2,0.0,0.07,3,0,0,0
37067,123280,0.042031587,7,9,1940.0,2,1,29,2,3,5,84,3.03,0.0,19,1,0,1
49946,7122,0.017647053,0,0,,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0
34348,72131,0.158249043,4,5,,1,0,4,2,0,0,0,6.66,0.0,1,0,0,0
41916,178473,0.069753361,9,10,,1,0,17,6,0,11,4,0.0,0.0,8,0,0,0
41336,155427,0.041124634,8,9,,1,0,6,2,0,10,5,4.41,2.29,0,2,0,0
13242,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,14.0,0,1,0,0
32470,9553,0.072157581,0,0,,0,0,1,0,0,0,1,27.33,1.6,0,1,0,0
60811,57107,0.174739084,4,6,100.0,0,0,5,10,0,3,9,15.65,0.0,7,0,0,0
33615,17790,0.051815435,0,0,,0,0,1,1,0,0,0,0.0,2.39,0,0,0,0
63172,153248,0.135649789,5,5,350.0,3,0,11,3,0,11,6,3.59,0.0,6,0,0,1
51439,175518,0.300322518,4,4,,1,0,10,3,0,9,6,5.88,23.8,2,0,0,0
38701,80917,0.036122292,3,4,1036.0,1,0,11,3,0,1,0,14.61,0.0,5,0,0,0
79976,85721,0.521867054,4,4,,0,0,2,0,0,0,0,0.0,33.32,1,0,0,0
73236,7122,0.017647053,0,0,,0,0,0,2,0,0,0,9.88,0.0,0,0,0,0
67664,4001,0.007122317,0,0,,0,0,0,0,0,1,0,27.75,2.83,0,0,0,0
66833,102828,0.006076152,4,6,645.0,6,0,16,3,0,6,0,15.97,0.24,1,1,0,0
63151,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.95,0.22,0,0,0,0
12754,102828,0.006076152,4,6,645.0,6,0,16,3,0,6,0,6.73,0.0,2,0,0,0
90430,7122,0.017647053,0,0,,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0
38370,13890,0.011654127,0,0,,0,0,0,1,0,0,0,0.0,0.0,1,0,0,0
49254,32241,0.211401214,0,0,,0,0,0,3,0,1,0,0.0,0.0,0,1,0,0
64292,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
22333,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
40589,113897,0.371148999,5,5,750.0,2,0,4,3,0,5,1,0.39,0.0,1,0,0,0
95228,157010,0.194489265,6,7,125.0,3,0,5,3,0,5,3,0.0,0.0,0,1,0,0
51700,38075,0.31019913,3,4,,0,0,0,0,0,0,1,0.14,0.0,1,0,0,0
89387,111874,0.089039719,5,5,,0,0,10,3,0,11,5,0.7,21.7,7,0,0,0
79268,178473,0.069753361,9,10,,1,0,17,6,0,11,4,0.0,0.0,7,0,0,0
43894,7122,0.017647053,0,0,,0,0,0,2,0,0,0,9.88,0.0,0,0,0,0
76673,13890,0.011654127,0,0,,0,0,0,1,0,0,0,0.0,0.0,1,0,0,0
15282,104410,0.069660344,7,9,,1,0,8,4,0,2,4,17.28,0.32,0,1,0,0
83070,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,6.13,14.19,0,0,0,0
51259,4001,0.007122317,0,0,,0,0,0,0,0,1,0,38.39,2.83,0,0,0,0
24693,153248,0.135649789,5,5,350.0,3,0,11,3,0,11,6,20.0,0.0,2,1,0,0
18940,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,49.46,4.32,0,0,0,0
66920,104410,0.069660344,7,9,,1,0,8,4,0,2,4,26.44,0.0,0,0,0,0
94250,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
61401,111374,0.0,5,7,,2,0,6,0,0,5,1,27.32,0.0,0,0,0,0
65209,76308,0.14966637300000002,2,3,4087.0,4,0,6,3,0,1,2,24.35,0.0,0,0,0,0
76205,76284,0.313924552,4,6,3855.0,2,0,10,3,0,10,11,0.0,0.0,3,0,0,0
25723,55590,1.8e-09,4,4,1815.0,2,3,13,1,0,5,73,3.67,0.0,7,2,0,0
49205,2546,0.034656082000000005,0,0,,0,0,0,0,0,0,0,16.86,2.72,0,0,0,0
88036,100846,0.307466659,4,6,325.0,2,0,3,2,0,5,9,0.75,0.0,2,0,0,0
57018,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,6.86,1,1,0,0
15070,71715,0.21843974,2,2,1450.0,4,0,4,1,0,7,6,0.0,0.0,7,1,0,0
72944,178473,0.069753361,9,10,,1,0,17,6,0,11,4,0.0,0.0,7,0,0,0
66273,105663,0.161975568,4,5,4508.0,3,0,11,5,0,7,5,13.46,29.3,2,0,0,0
94110,142462,0.035145267,7,8,2620.0,0,0,5,2,0,3,3,0.23,39.33,1,1,0,0
87851,122873,0.175054867,4,4,,1,0,6,0,0,0,3,17.09,0.0,4,1,0,0
46614,65972,0.212515361,1,1,628.0,3,0,7,4,0,7,16,1.95,25.45,6,1,0,0
54002,157010,0.194489265,6,7,125.0,3,0,5,3,0,5,3,0.0,11.8,1,0,0,0
49037,91100,0.341071945,5,9,2300.0,3,0,12,5,0,11,48,9.01,0.0,9,0,0,1
75207,115352,0.049637257,5,8,229.0,1,0,6,1,1,3,0,0.0,42.47,0,0,0,0
90521,125111,0.019508796,8,8,176.0,5,1,12,5,1,5,11,4.72,0.0,14,1,0,0
72537,139322,0.225824954,7,7,1548.0,3,0,13,0,0,2,7,24.48,0.0,1,0,0,0
82446,113897,0.371148999,5,5,750.0,2,0,4,3,0,5,1,0.0,0.0,1,0,0,0
71354,101982,0.333891544,6,6,,0,0,7,3,0,0,1,10.74,0.0,2,0,0,0
48887,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
67638,7122,0.017647053,0,0,,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0
62328,142462,0.035145267,7,8,2620.0,0,0,5,2,0,3,3,6.31,0.0,0,0,0,0
99761,4001,0.007122317,0,0,,0,0,0,0,0,1,0,19.45,0.0,0,1,0,0
31760,178264,0.041116354,11,13,,1,0,13,4,0,4,4,22.48,0.0,5,0,1,0
65538,78507,0.0,7,7,,2,0,14,1,0,6,4,34.11,0.0,2,0,0,0
76328,112221,0.282797669,5,5,,0,0,5,3,0,6,2,3.57,0.0,6,0,0,0
47622,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
33082,56535,0.236108458,4,4,,3,0,14,5,0,10,27,2.67,0.0,7,0,0,0
18024,41504,0.327018035,3,5,2500.0,1,0,15,0,0,0,23,0.0,13.98,23,1,0,0
79030,86206,0.122190486,3,3,1308.0,1,0,6,2,0,3,2,8.7,0.0,2,0,0,0
53067,26943,0.08761909,1,2,,1,0,4,0,0,0,5,20.08,8.95,0,0,0,0
46946,165727,0.13321533300000002,10,13,1406.0,3,0,13,1,0,4,3,5.17,0.0,5,2,0,0
96094,125354,0.265088676,4,5,1937.0,3,0,6,4,0,2,0,7.24,0.0,0,0,0,0
83693,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
53457,103746,0.041365446,5,5,,1,0,1,0,0,4,0,5.1,0.0,2,0,0,0
93501,153248,0.135649789,5,5,350.0,3,0,11,3,0,11,6,22.04,0.0,1,1,0,0
85225,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,0.0,0.0,0,0,0,0
91618,174831,0.037177818,7,7,2300.0,1,0,7,7,0,7,1,14.73,0.0,0,0,0,0
68329,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
75066,83844,0.0,5,7,46.0,1,0,6,4,0,1,4,13.54,0.0,11,0,0,0
68376,9553,0.072157581,0,0,,0,0,1,0,0,0,1,27.33,1.6,0,1,0,0
30024,165727,0.13321533300000002,10,13,1406.0,3,0,13,1,0,4,3,0.14,0.0,0,0,0,0
99415,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,5.32,0.0,83,1,0,0
14047,178264,0.041116354,11,13,,1,0,13,4,0,4,4,9.53,0.0,1,0,0,0
27416,2546,0.034656082000000005,0,0,,0,0,0,0,0,0,0,91.71,0.0,0,0,0,0
79621,101708,0.118537385,4,7,1183.0,1,0,5,1,0,0,1,1.39,53.38,1,0,0,0
67952,4001,0.007122317,0,0,,0,0,0,0,0,1,0,31.13,2.83,1,0,0,0
61868,123280,0.042031587,7,9,1940.0,2,1,29,2,3,5,84,23.91,16.21,47,0,0,0
97027,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
58663,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
89145,4001,0.007122317,0,0,,0,0,0,0,0,1,0,91.53,0.0,0,0,0,0
16024,123000,0.0,5,5,2672.0,0,2,4,2,0,2,2,5.69,0.0,8,1,0,0
84471,139322,0.225824954,7,7,1548.0,3,0,13,0,0,2,7,8.15,0.0,6,0,0,0
36840,83369,0.428825818,5,5,730.0,0,0,4,5,0,2,8,15.04,0.0,0,0,0,0
68661,9553,0.072157581,0,0,,0,0,1,0,0,0,1,30.35,14.0,0,0,0,0
23374,80917,0.036122292,3,4,1036.0,1,0,11,3,0,1,0,14.72,3.48,3,0,0,0
42365,132349,0.130617806,6,6,900.0,1,0,12,2,0,9,9,0.0,0.21,1,0,0,0
90596,56535,0.236108458,4,4,,3,0,14,5,0,10,27,2.67,0.0,7,0,0,0
68207,39873,0.07542368,0,0,,0,0,3,2,0,0,0,23.76,17.28,0,1,0,0
80927,83369,0.428825818,5,5,730.0,0,0,4,5,0,2,8,7.96,0.0,0,0,0,0
55475,102828,0.006076152,4,6,645.0,6,0,16,3,0,6,0,55.1,12.91,0,0,0,0
98434,32241,0.211401214,0,0,,0,0,0,3,0,1,0,1.4,29.73,0,0,0,0
93166,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,14.0,0,1,0,0
11175,57405,0.042307271,5,5,4849.0,3,0,17,6,0,6,9,24.35,0.0,0,2,0,0
19978,77878,0.195781053,4,8,,3,0,2,2,0,2,6,0.0,64.3,1,0,0,0
80301,118843,0.309479124,2,3,990.0,0,0,7,3,0,6,4,9.15,0.0,0,0,0,0
55616,77878,0.195781053,4,8,,3,0,2,2,0,2,6,18.23,45.41,1,0,0,0
29872,106445,0.151346216,6,6,830.0,4,0,7,0,0,1,10,9.19,0.0,4,0,0,0
67489,21040,0.036270089,1,1,200.0,1,0,0,0,0,1,1,3.18,0.0,1,0,0,0
60376,83369,0.428825818,5,5,730.0,0,0,4,5,0,2,8,0.0,0.0,1,3,0,0
14362,139322,0.225824954,7,7,1548.0,3,0,13,0,0,2,7,1.34,0.0,0,0,0,0
18532,32241,0.211401214,0,0,,0,0,0,3,0,1,0,19.92,0.0,0,0,0,0
23191,123000,0.0,5,5,2672.0,0,2,4,2,0,2,2,1.74,0.0,3,2,0,0
46362,112221,0.282797669,5,5,,0,0,5,3,0,6,2,1.9,0.0,5,0,0,0
52846,157010,0.194489265,6,7,125.0,3,0,5,3,0,5,3,0.0,0.0,2,0,0,0
23591,178264,0.041116354,11,13,,1,0,13,4,0,4,4,0.05,0.0,1,0,0,0
68766,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
82425,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,0.0,0.0,0,0,0,0
86215,77878,0.195781053,4,8,,3,0,2,2,0,2,6,26.21,45.0,1,0,0,0
46947,178264,0.041116354,11,13,,1,0,13,4,0,4,4,21.21,0.0,4,0,0,0
93281,125354,0.265088676,4,5,1937.0,3,0,6,4,0,2,0,5.72,0.0,2,0,0,0
45869,178473,0.069753361,9,10,,1,0,17,6,0,11,4,2.13,0.01,8,0,0,0
96969,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
34683,73148,0.092290642,5,5,165.0,1,0,3,2,0,2,2,8.58,45.67,2,1,0,0
46590,155572,6.99893e-05,5,5,240.0,1,0,7,3,0,16,1,0.0,17.88,0,0,0,0
58412,247469,0.090799103,13,14,,5,0,16,16,0,15,2,13.75,0.0,0,0,0,0
81802,174831,0.037177818,7,7,2300.0,1,0,7,7,0,7,1,17.44,0.0,2,0,0,0
44437,155427,0.041124634,8,9,,1,0,6,2,0,10,5,17.29,0.0,1,1,0,0
84941,178473,0.069753361,9,10,,1,0,17,6,0,11,4,0.0,0.0,8,0,0,0
36692,153248,0.135649789,5,5,350.0,3,0,11,3,0,11,6,37.19,0.0,3,0,0,0
63956,4001,0.007122317,0,0,,0,0,0,0,0,1,0,15.29,2.83,1,0,0,0
57960,156377,0.0,5,5,1145.0,3,0,1,2,0,5,0,3.57,0.0,2,0,0,0
41155,111374,0.0,5,7,,2,0,6,0,0,5,1,24.92,0.0,0,0,0,0
55926,178264,0.041116354,11,13,,1,0,13,4,0,4,4,14.65,0.0,2,0,1,0
43221,87713,0.458174486,4,4,1130.0,1,0,6,2,0,5,1,0.02,22.41,0,0,0,0
93348,89971,0.306977489,4,4,1575.0,5,1,12,1,0,7,14,0.0,28.1,7,1,0,0
48959,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
31271,77878,0.195781053,4,8,,3,0,2,2,0,2,6,0.0,72.07,1,0,0,0
62380,118945,0.012338886,6,7,2078.0,2,0,7,0,0,4,1,2.33,0.0,1,1,0,0
54332,122873,0.175054867,4,4,,1,0,6,0,0,0,3,8.5,3.7,4,0,0,0
12751,32241,0.211401214,0,0,,0,0,0,3,0,1,0,21.1,0.0,0,0,0,0
54440,219609,0.033493708,10,11,1322.0,3,0,11,11,0,8,1,3.77,0.0,2,0,0,0
60080,6161,0.005767451,0,0,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
70965,175518,0.300322518,4,4,,1,0,10,3,0,9,6,0.0,23.78,1,1,0,0
89429,81887,0.020741326,4,8,1340.0,2,0,12,1,0,5,5,12.39,23.05,6,0,0,0
99987,13890,0.011654127,0,0,,0,0,0,1,0,0,0,0.0,0.0,1,0,0,0
50368,125354,0.265088676,4,5,1937.0,3,0,6,4,0,2,0,0.06,29.82,1,0,0,0
33309,111023,0.025609157,7,7,240.0,3,0,6,4,0,1,0,2.69,0.0,3,1,0,0
56513,130396,0.002211665,5,6,,1,0,3,2,0,5,3,4.38,0.0,0,0,0,0
61048,21040,0.036270089,1,1,200.0,1,0,0,0,0,1,1,10.88,0.0,1,0,0,0
26228,105663,0.161975568,4,5,4508.0,3,0,11,5,0,7,5,5.66,1.95,9,0,0,1
50844,178473,0.069753361,9,10,,1,0,17,6,0,11,4,12.06,0.0,2,0,0,0
27181,13890,0.011654127,0,0,,0,0,0,1,0,0,0,0.0,0.0,1,0,0,0
70517,123280,0.042031587,7,9,1940.0,2,1,29,2,3,5,84,8.05,0.0,10,0,0,0
14838,122873,0.175054867,4,4,,1,0,6,0,0,0,3,21.69,0.0,4,3,0,0
92536,4001,0.007122317,0,0,,0,0,0,0,0,1,0,15.29,2.83,1,0,0,0
67378,166803,0.111627393,4,5,1970.0,2,0,18,4,0,3,8,16.44,0.0,4,1,0,0
44816,122862,0.00016967599999999998,7,8,,1,0,5,0,0,1,0,7.01,0.0,0,0,0,0
36246,130229,0.0,4,5,810.0,0,0,5,1,0,5,0,7.88,0.0,3,0,0,0
61437,76284,0.313924552,4,6,3855.0,2,0,10,3,0,10,11,0.0,41.94,1,0,0,0
72694,106445,0.151346216,6,6,830.0,4,0,7,0,0,1,10,4.78,1.45,2,1,0,0
32828,78418,0.200146802,3,3,770.0,2,0,9,2,0,0,8,28.32,0.0,1,0,0,0
49100,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
66374,80791,0.050755569,4,4,145.0,0,0,10,2,0,1,1,8.24,0.0,7,0,0,0
29599,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
19520,9553,0.072157581,0,0,,0,0,1,0,0,0,1,27.33,1.6,0,1,0,0
93693,73007,0.050272014,3,6,1020.0,0,1,4,3,0,3,14,7.4,3.5,8,0,0,0
22846,80917,0.036122292,3,4,1036.0,1,0,11,3,0,1,0,20.19,12.92,2,0,0,0
28269,9553,0.072157581,0,0,,0,0,1,0,0,0,1,27.33,1.6,0,1,0,0
69088,118945,0.012338886,6,7,2078.0,2,0,7,0,0,4,1,19.06,0.0,1,0,0,0
17295,143661,0.127375905,6,7,,3,0,3,4,0,9,3,2.85,23.85,1,0,0,0
12043,145576,0.100455735,7,7,,1,0,7,2,0,6,0,18.39,0.0,0,1,0,0
36919,9553,0.072157581,0,0,,0,0,1,0,0,0,1,6.63,0.0,0,0,0,0
41518,91100,0.341071945,5,9,2300.0,3,0,12,5,0,11,48,7.2,0.0,20,1,0,0
22540,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,7.57,1,1,0,0
30477,89467,0.23861713,5,5,705.0,3,0,18,1,0,6,6,3.92,37.89,2,1,0,0
30126,122873,0.175054867,4,4,,1,0,6,0,0,0,3,0.5,0.01,6,1,0,0
41091,94236,0.127811589,4,6,320.0,1,1,13,3,0,3,5,1.41,0.0,0,0,0,0
61432,6161,0.005767451,0,0,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
82125,32241,0.211401214,0,0,,0,0,0,3,0,1,0,0.46,25.8,0,1,0,0
82690,139322,0.225824954,7,7,1548.0,3,0,13,0,0,2,7,18.53,6.03,6,0,0,0
60769,7122,0.017647053,0,0,,0,0,0,2,0,0,0,35.51,8.72,1,2,0,0
21635,73007,0.050272014,3,6,1020.0,0,1,4,3,0,3,14,0.0,0.0,4,0,0,0
97850,65972,0.212515361,1,1,628.0,3,0,7,4,0,7,16,2.44,34.08,4,1,0,0
89638,77878,0.195781053,4,8,,3,0,2,2,0,2,6,0.0,72.07,1,0,0,0
11115,143661,0.127375905,6,7,,3,0,3,4,0,9,3,0.0,0.0,1,0,0,0
17468,174831,0.037177818,7,7,2300.0,1,0,7,7,0,7,1,42.56,0.0,0,1,0,0
91331,115352,0.049637257,5,8,229.0,1,0,6,1,1,3,0,7.98,0.12,1,0,0,0
61715,78810,0.43788524,3,3,1084.0,0,0,3,2,0,5,3,8.73,10.35,1,0,0,0
45543,139322,0.225824954,7,7,1548.0,3,0,13,0,0,2,7,0.0,0.0,2,0,0,0
19982,96959,0.122090347,4,6,1894.0,4,0,7,6,0,0,7,2.16,14.5,1,0,0,0
78036,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
34514,143661,0.127375905,6,7,,3,0,3,4,0,9,3,0.0,20.88,0,0,0,0
93214,80791,0.050755569,4,4,145.0,0,0,10,2,0,1,1,0.0,17.74,0,0,0,0
56434,76156,0.246031548,5,5,2715.0,3,1,7,6,0,3,4,0.18,0.0,0,0,0,0
20981,87713,0.458174486,4,4,1130.0,1,0,6,2,0,5,1,2.33,34.91,3,0,0,0
16889,155427,0.041124634,8,9,,1,0,6,2,0,10,5,6.6,0.0,0,1,0,0
69527,2546,0.034656082000000005,0,0,,0,0,0,0,0,0,0,16.86,2.72,0,0,0,0
49332,130396,0.002211665,5,6,,1,0,3,2,0,5,3,32.92,0.0,0,0,0,0
66256,21819,0.075778755,0,0,,0,0,3,3,0,2,3,11.66,0.97,0,1,0,0
61716,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
38130,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
89963,73007,0.050272014,3,6,1020.0,0,1,4,3,0,3,14,18.95,8.09,1,0,0,0
20763,76284,0.313924552,4,6,3855.0,2,0,10,3,0,10,11,7.24,9.03,1,0,0,0
82689,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,0.0,0.0,0,0,0,0
73291,111374,0.0,5,7,,2,0,6,0,0,5,1,27.29,0.0,0,0,0,0
98173,91100,0.341071945,5,9,2300.0,3,0,12,5,0,11,48,9.51,0.0,9,0,0,1
41748,2546,0.034656082000000005,0,0,,0,0,0,0,0,0,0,100.0,0.0,0,0,0,0
59271,219609,0.033493708,10,11,1322.0,3,0,11,11,0,8,1,31.79,0.0,4,0,0,0
60441,28537,0.13012277,2,3,,0,0,1,0,0,0,0,0.7,0.0,1,0,0,0
34958,122862,0.00016967599999999998,7,8,,1,0,5,0,0,1,0,1.22,0.0,1,0,0,0
76882,102618,0.1363303,4,5,262.0,3,0,6,4,0,6,10,4.29,0.0,6,0,0,0
83628,13890,0.011654127,0,0,,0,0,0,1,0,0,0,19.99,0.0,0,0,0,0
99549,26943,0.08761909,1,2,,1,0,4,0,0,0,5,5.46,11.7,1,0,0,0
67190,155427,0.041124634,8,9,,1,0,6,2,0,10,5,6.47,0.0,0,1,0,0
59563,32241,0.211401214,0,0,,0,0,0,3,0,1,0,0.0,0.0,0,1,0,0
49284,142462,0.035145267,7,8,2620.0,0,0,5,2,0,3,3,22.55,4.14,0,0,0,0
93471,83369,0.428825818,5,5,730.0,0,0,4,5,0,2,8,16.63,0.0,0,1,0,0
60508,113897,0.371148999,5,5,750.0,2,0,4,3,0,5,1,5.23,29.18,0,1,0,0
75886,155427,0.041124634,8,9,,1,0,6,2,0,10,5,1.51,24.49,0,1,0,0
80982,89467,0.23861713,5,5,705.0,3,0,18,1,0,6,6,20.69,0.0,6,0,0,1
97730,85083,0.034331497,6,7,,0,0,5,3,0,4,3,7.05,0.0,4,0,0,0
26947,101982,0.333891544,6,6,,0,0,7,3,0,0,1,8.37,0.0,1,0,0,0
71671,104410,0.069660344,7,9,,1,0,8,4,0,2,4,23.16,0.0,0,0,0,0
64189,89467,0.23861713,5,5,705.0,3,0,18,1,0,6,6,10.27,0.8,2,0,0,1
85153,4001,0.007122317,0,0,,0,0,0,0,0,1,0,38.05,2.83,0,0,0,0
24425,61396,0.049863387,5,5,75.0,3,0,8,5,4,1,9,3.01,0.0,6,0,0,0
13372,21819,0.075778755,0,0,,0,0,3,3,0,2,3,15.2,1.09,0,0,0,0
54901,101982,0.333891544,6,6,,0,0,7,3,0,0,1,3.56,0.0,5,0,0,1
46536,51455,0.060753049,2,2,520.0,0,0,3,0,0,7,2,2.07,20.49,3,0,0,0
77396,7122,0.017647053,0,0,,0,0,0,2,0,0,0,1.48,0.0,0,0,0,0
82174,31167,0.407276235,2,2,370.0,0,0,1,2,0,0,0,19.68,1.82,0,0,0,0
95160,166803,0.111627393,4,5,1970.0,2,0,18,4,0,3,8,7.06,0.0,3,1,0,0
91413,7122,0.017647053,0,0,,0,0,0,2,0,0,0,9.88,0.0,0,0,0,0
55641,101708,0.118537385,4,7,1183.0,1,0,5,1,0,0,1,45.16,0.0,0,2,0,0
80687,247469,0.090799103,13,14,,5,0,16,16,0,15,2,14.17,0.0,7,2,0,0
61466,104434,0.188783766,3,4,,0,0,10,1,0,1,4,5.8,0.0,6,0,0,0
51190,77878,0.195781053,4,8,,3,0,2,2,0,2,6,1.86,85.26,1,0,0,0
41962,38075,0.31019913,3,4,,0,0,0,0,0,0,1,37.81,5.49,1,0,0,0
27838,60315,0.17891679600000002,1,2,192.0,1,0,4,6,0,5,4,9.08,37.59,2,0,0,0
56668,27992,0.197367951,2,2,32.0,0,0,1,4,0,1,1,13.4,0.0,0,0,0,0
74345,60315,0.17891679600000002,1,2,192.0,1,0,4,6,0,5,4,4.43,0.33,6,0,0,0
74448,85956,0.319809354,4,4,2857.0,5,1,14,4,0,8,16,0.0,0.0,3,0,0,0
33911,4001,0.007122317,0,0,,0,0,0,0,0,1,0,38.39,2.83,0,0,0,0
22858,55125,0.298204575,2,3,,1,0,2,0,0,3,3,7.45,21.44,3,0,0,0
65212,41504,0.327018035,3,5,2500.0,1,0,15,0,0,0,23,3.57,36.54,15,0,0,0
89900,157010,0.194489265,6,7,125.0,3,0,5,3,0,5,3,1.56,0.0,1,0,0,0
47261,9553,0.072157581,0,0,,0,0,1,0,0,0,1,6.63,0.0,0,0,0,0
65113,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
83012,101708,0.118537385,4,7,1183.0,1,0,5,1,0,0,1,6.55,0.0,2,0,0,0
58458,178473,0.069753361,9,10,,1,0,17,6,0,11,4,7.48,2.05,4,1,0,0
60857,118945,0.012338886,6,7,2078.0,2,0,7,0,0,4,1,1.15,0.0,1,0,0,1
97087,65972,0.212515361,1,1,628.0,3,0,7,4,0,7,16,5.84,0.0,3,0,0,0
86730,118843,0.309479124,2,3,990.0,0,0,7,3,0,6,4,25.13,0.0,1,0,0,0
24325,67710,0.081943463,5,7,,1,0,10,0,0,4,20,4.48,0.0,20,0,0,0
23357,78616,0.093442564,6,8,3300.0,2,1,11,1,0,4,5,0.14,0.0,6,0,0,0
52348,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
40000,39873,0.07542368,0,0,,0,0,3,2,0,0,0,47.65,3.91,0,0,0,0
61111,87713,0.458174486,4,4,1130.0,1,0,6,2,0,5,1,0.02,22.41,0,0,0,0
63641,26943,0.08761909,1,2,,1,0,4,0,0,0,5,7.94,10.12,1,0,0,0
82885,219609,0.033493708,10,11,1322.0,3,0,11,11,0,8,1,0.0,0.0,0,0,0,0
93261,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
96282,83369,0.428825818,5,5,730.0,0,0,4,5,0,2,8,3.03,28.46,1,0,0,1
56576,32241,0.211401214,0,0,,0,0,0,3,0,1,0,19.92,0.0,0,0,0,0
64273,115352,0.049637257,5,8,229.0,1,0,6,1,1,3,0,9.14,0.72,0,0,0,0
97569,123000,0.0,5,5,2672.0,0,2,4,2,0,2,2,5.69,0.0,8,1,0,0
74195,155427,0.041124634,8,9,,1,0,6,2,0,10,5,36.47,0.0,6,0,0,0
30865,21819,0.075778755,0,0,,0,0,3,3,0,2,3,11.66,0.97,0,1,0,0
58480,111374,0.0,5,7,,2,0,6,0,0,5,1,18.31,0.0,1,0,0,0
84519,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
99184,118945,0.012338886,6,7,2078.0,2,0,7,0,0,4,1,0.0,0.0,1,0,0,0
14929,219609,0.033493708,10,11,1322.0,3,0,11,11,0,8,1,8.07,0.0,0,0,0,0
66314,247469,0.090799103,13,14,,5,0,16,16,0,15,2,30.38,0.0,4,0,0,0
84123,113897,0.371148999,5,5,750.0,2,0,4,3,0,5,1,8.93,0.0,0,0,0,1
39122,142243,0.000995363,8,8,,1,0,7,8,0,5,1,0.0,0.0,3,0,0,0
75826,21819,0.075778755,0,0,,0,0,3,3,0,2,3,15.4,0.0,0,1,0,0
37208,89467,0.23861713,5,5,705.0,3,0,18,1,0,6,6,3.47,56.84,2,1,0,0
19649,106445,0.151346216,6,6,830.0,4,0,7,0,0,1,10,7.96,0.0,10,0,0,0
41161,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
47915,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,14.0,0,1,0,0
71769,125354,0.265088676,4,5,1937.0,3,0,6,4,0,2,0,3.23,0.0,6,0,0,0
98957,175518,0.300322518,4,4,,1,0,10,3,0,9,6,0.0,40.38,0,0,0,0
